මිස්,ගුරුතුමී
මිස්,ගුරුමිය
ගුරුමිය,ගුරුවරයා
ගුරුමිය,ගුරුතුමා
ගුරුමිය,සර්
ගුරුමිය,ගුරුවරිය
ගුරුමිය,ගුරුතුමී
ගුරුමිය,මිස්
ඉරනවා,Tear
ඉරන්න,Tear
ඉරුවා,Tear
ඉරනවා,ඉරන්න
ඉරනවා,ඉරුවා
ඉරන්න,ඉරනවා
ඉරන්න,ඉරුවා
ඉරුවා,ඉරනවා
ඉරුවා,ඉරන්න
තාක්ෂණය,Technology
දත්,Teeth
දුරකථනය,Telephone
ටෙලිෆෝන්,Telephone
දුරකථනය,ටෙලිෆෝන්
ටෙලිෆෝන්,දුරකථනය
කියනවා,Tell
කියන්න,Tell
කිව්වා,Tell
කියනවා,කියන්න
කියනවා,කිව්වා
කියන්න,කියනවා
කියන්න,කිව්වා
කිව්වා,කියනවා
කිව්වා,කියන්න
පන්සල,Temple
පන්සල්,Temple
ආරාමය,Temple
පන්සල,පන්සල්
පන්සල,ආරාමය
පන්සල්,පන්සල
පන්සල්,ආරාමය
ආරාමය,පන්සල
ආරාමය,පන්සල්
පණිවිඩය,Text
මැසේජ් කරනවා,Text
මැසේජ්,Text
පණිවිඩය,මැසේජ් කරනවා
පණිවිඩය,මැසේජ්
මැසේජ් කරනවා,පණිවිඩය
මැසේජ් කරනවා,මැසේජ්
මැසේජ්,පණිවිඩය
මැසේජ්,මැසේජ් කරනවා
වඩා,Than
ස්තුතියි,Thank you
බොහොම ස්තුතියි,Thank you
ස්තූතියි,Thank you
ස්තුතියි,බොහොම ස්තුතියි
ස්තුතියි,ස්තූතියි
බොහොම ස්තුතියි,ස්තුතියි
බොහොම ස්තුතියි,ස්තූතියි
ස්තූතියි,ස්තුතියි
ස්තූතියි,බොහොම ස්තුතියි
එයාලා,They
ඔවුන්,They
ඒගොල්ලෝ,They
එයාලා,ඔවුන්
එයාලා,ඒගොල්ලෝ
ඔවුන්,එයාලා
ඔවුන්,ඒගොල්ලෝ
ඒගොල්ලෝ,එයාලා
ඒගොල්ලෝ,ඔවුන්
හොරා,Thief
හිතනවා,Think
හිතන්න,Think
හිතුවා,Think
හිතනවා,හිතන්න
හිතනවා,හිතුවා
හිතන්න,හිතනවා
හිතන්න,හිතුවා
හිතුවා,හිතනවා
හිතුවා,හිතන්න
තිබහයි,Thirsty
තිබහ,Thirsty
තිබහයි,තිබහ
තිබහ,තිබහයි
විසි කරනවා,Throw
විසි කරන්න,Throw
විසි කළා,Throw
විසි කරනවා,විසි කරන්න
විසි කරනවා,විසි කළා
විසි කරන්න,විසි කරනවා
විසි කරන්න,විසි කළා
විසි කළා,විසි කරනවා
විසි කළා,විසි කරන්න
බ්‍රහස්පතින්දා,Thursday
කාලය,Time
වෙලාව,Time
කාලය,වෙලාව
වෙලාව,කාලය
ටයර් එක,Tire
ටයර්,Tire
රෝදය,Tire
ටයර් එක,ටයර්
ටයර් එක,රෝදය
ටයර්,ටයර් එක
ටයර්,රෝදය
රෝදය,ටයර් එක
රෝදය,ටයර්
මහන්සි,Tired
කලුගැට,Tired
මහන්සි,කලුගැට
කලුගැට,මහන්සි
ට,To
වෙත,To
ට,වෙත
වෙත,ට
අද,Today
හෙට,Tomorrow
ඉබ්බා,Tortoise
කෝච්චිය,Train
දුම්රිය,Train
කෝච්චි,Train
කෝච්චිය,දුම්රිය
කෝච්චිය,කෝච්චි
දුම්රිය,කෝච්චිය
දුම්රිය,කෝච්චි
කෝච්චි,කෝච්චිය
කෝච්චි,දුම්රිය
දුම්රිය ස්ථානය,Train station
ස්ටේෂන් එක,Train station
දුම්රියපොළ,Train station
දුම්රිය ස්ථානය,ස්ටේෂන් එක
දුම්රිය ස්ථානය,දුම්රියපොළ
ස්ටේෂන් එක,දුම්රිය ස්ථානය
ස්ටේෂන් එක,දුම්රියපොළ
දුම්රියපොළ,දුම්රිය ස්ථානය
දුම්රියපොළ,ස්ටේෂන් එක
ගස,Tree
ගහ,Tree
ගස්,Tree
ගස,ගහ
ගස,ගස්
ගහ,ගස
ගහ,ගස්
ගස්,ගස
ගස්,ගහ
විශ්වාස කරනවා,Trust
විශ්වාස,Trust
විශ්වාස කරනවා,විශ්වාස
විශ්වාස,විශ්වාස කරනවා
අඟහරුවාදා,Tuesday
කැත,Ugly
මාමා,Uncle
මාමේ,Uncle
මාමා,මාමේ
මාමේ,මාමා
තේරෙනවා,Understand
තේරුම් ගන්න,Understand
තේරුනා,Understand
තේරුණා,Understand
තේරෙනවා,තේරුම් ගන්න
තේරෙනවා,තේරුනා
තේරෙනවා,තේරුණා
තේරුම් ගන්න,තේරෙනවා
තේරුම් ගන්න,තේරුනා
තේරුම් ගන්න,තේරුණා
තේරුනා,තේරෙනවා
තේරුනා,තේරුම් ගන්න
තේරුනා,තේරුණා
තේරුණා,තේරෙනවා
තේරුණා,තේරුම් ගන්න
තේරුණා,තේරුනා
වෙනකම්,Until
තුරු,Until
වෙනකම්,තුරු
තුරු,වෙනකම්
උඩ,Up
ඉහළ,Up
උඩ,ඉහළ
ඉහළ,උඩ
ඇය,She
ඇගේ,She
ඇයට,She
ඇය,ඇගේ
ඇය,ඇයට
ඇගේ,ඇය
ඇගේ,ඇයට
ඇයට,ඇය
ඇයට,ඇගේ
අපි,Us
අපිට,Us
අපි,අපිට
අපිට,අපි
පාවිච්චි කරනවා,Use
භාවිතා කරනවා,Use
භාවිතා,Use
පාවිච්චි කරනවා,භාවිතා කරනවා
පාවිච්චි කරනවා,භාවිතා
භාවිතා කරනවා,පාවිච්චි කරනවා
භාවිතා කරනවා,භාවිතා
භාවිතා,පාවිච්චි කරනවා
භාවිතා,භාවිතා කරනවා
වෑන් එක,Van
වෑන්,Van
වෑන් රථය,Van
වෑන් එක,වෑන්
වෑන් එක,වෑන් රථය
වෑන්,වෑන් එක
වෑන්,වෑන් රථය
වෑන් රථය,වෑන් එක
වෑන් රථය,වෑන්
වාහනය,Vehicle
වාහනේ,Vehicle
වාහන,Vehicle
වාහනය,වාහනේ
වාහනය,වාහන
වාහනේ,වාහනය
වාහනේ,වාහන
වාහන,වාහනය
වාහන,වාහනේ
හමු වෙනවා,Visit
බලන්නවා,Visit
Visit,Visit
හමු වෙනවා,බලන්නවා
හමු වෙනවා,Visit
බලන්නවා,හමු වෙනවා
බලන්නවා,Visit
Visit,හමු වෙනවා
Visit,බලන්නවා
ඇවිදිනවා,Walk
ඇවිදින්න,Walk
ඇවිද්දා,Walk
ගමන් කරනවා,Walk
ඇවිදිනවා,ඇවිදින්න
ඇවිදිනවා,ඇවිද්දා
ඇවිදිනවා,ගමන් කරනවා
ඇවිදින්න,ඇවිදිනවා
ඇවිදින්න,ඇවිද්දා
ඇවිදින්න,ගමන් කරනවා
ඇවිද්දා,ඇවිදිනවා
ඇවිද්දා,ඇවිදින්න
ඇවිද්දා,ගමන් කරනවා
ගමන් කරනවා,ඇවිදිනවා
ගමන් කරනවා,ඇවිදින්න
ගමන් කරනවා,ඇවිද්දා
ඕන,Want
අවශ්‍යයි,Want
ඕනේ,Want
ඕන,අවශ්‍යයි
ඕන,ඕනේ
අවශ්‍යයි,ඕන
අවශ්‍යයි,ඕනේ
ඕනේ,ඕන
ඕනේ,අවශ්‍යයි
සෝදනවා,Wash
සෝදන්න,Wash
සේදුවා,Wash
සෝදනවා,සෝදන්න
සෝදනවා,සේදුවා
සෝදන්න,සෝදනවා
සෝදන්න,සේදුවා
සේදුවා,සෝදනවා
සේදුවා,සෝදන්න
බලනවා,Watch
බලන්න,Watch
බැලුවා,Watch
Watch,Watch
නරඹන්න,Watch
බලනවා,බලන්න
බලනවා,බැලුවා
බලනවා,Watch
බලනවා,නරඹන්න
බලන්න,බලනවා
බලන්න,බැලුවා
බලන්න,Watch
බලන්න,නරඹන්න
බැලුවා,බලනවා
බැලුවා,බලන්න
බැලුවා,Watch
බැලුවා,නරඹන්න
Watch,බලනවා
Watch,බලන්න
Watch,බැලුවා
Watch,නරඹන්න
නරඹන්න,බලනවා
නරඹන්න,බලන්න
නරඹන්න,බැලුවා
නරඹන්න,Watch
වතුර,Water
ජලය,Water
පානීය ජලය,Water
වතුර,ජලය
වතුර,පානීය ජලය
ජලය,වතුර
ජලය,පානීය ජලය
පානීය ජලය,වතුර
පානීය ජලය,ජලය
කාලගුණය,Weather
බදාදා,Wednesday
සතිය,Week
සාදරයෙන් පිළිගනිමු,Welcome
මොකද්ද,What
මොනවද,What
මොකද්ද,මොනවද
මොනවද,මොකද්ද
කවදාද,When
කවද්ද,When
කවදාද,කවද්ද
කවද්ද,කවදාද
කොහෙද,Where
කොයි තැන,Where
කොහෙද,කොයි තැන
කොයි තැන,කොහෙද
සුදු,White
කවුද,Who
කව්ද,Who
කවුද,කව්ද
කව්ද,කවුද
කාටද,Whom
කාගෙද,Whose
ඇයි,Why
හේතුව මොකද්ද,Why
ඇයි,හේතුව මොකද්ද
හේතුව මොකද්ද,ඇයි
බිරිඳ,Wife
නෝනා,Wife
වයිෆ්,Wife
භාර්යාව,Wife
බිරිඳ,නෝනා
බිරිඳ,වයිෆ්
බිරිඳ,භාර්යාව
නෝනා,බිරිඳ
නෝනා,වයිෆ්
නෝනා,භාර්යාව
වයිෆ්,බිරිඳ
වයිෆ්,නෝනා
වයිෆ්,භාර්යාව
භාර්යාව,බිරිඳ
භාර්යාව,නෝනා
භාර්යාව,වයිෆ්
ජනේලය,Window
ජනෙල්,Window
ජනේලය,ජනෙල්
ජනෙල්,ජනේලය
වැඩ කරනවා,Work
වැඩ,Work
රැකියාව කරනවා,Work
වැඩ කරනවා,වැඩ
වැඩ කරනවා,රැකියාව කරනවා
වැඩ,වැඩ කරනවා
වැඩ,රැකියාව කරනවා
රැකියාව කරනවා,වැඩ කරනවා
රැකියාව කරනවා,වැඩ
ලියනවා,Write
ලියන්න,Write
ලිව්වා,Write
ලියවන්න,Write
ලියනවා,ලියන්න
ලියනවා,ලිව්වා
ලියනවා,ලියවන්න
ලියන්න,ලියනවා
ලියන්න,ලිව්වා
ලියන්න,ලියවන්න
ලිව්වා,ලියනවා
ලිව්වා,ලියන්න
ලිව්වා,ලියවන්න
ලියවන්න,ලියනවා
ලියවන්න,ලියන්න
ලියවන්න,ලිව්වා
වැරදි,Wrong
අවුරුද්ද,Year
කහ,Yellow
ඔව්,Yes
ඊයේ,Yesterday
ඔයා,You
ඔබ,You
තමුසේ,You
ඔහේ,You
ඔයා,ඔබ
ඔයා,තමුසේ
ඔයා,ඔහේ
ඔබ,ඔයා
ඔබ,තමුසේ
ඔබ,ඔහේ
තමුසේ,ඔයා
තමුසේ,ඔබ
තමුසේ,ඔහේ
ඔහේ,ඔයා
ඔහේ,ඔබ
ඔහේ,තමුසේ
ඔයාලා,You all
ඔබලා,You all
ඔයාලාට,You all
ඔයාලා,ඔබලා
ඔයාලා,ඔයාලාට
ඔබලා,ඔයාලා
ඔබලා,ඔයාලාට
ඔයාලාට,ඔයාලා
ඔයාලාට,ඔබලා
අපේ,Us
අපිලා,Us
අපේ,අපිලා
අපිලා,අපේ
මල්ලි,Younger bro
මල්ලී,Younger bro
මල්ලියේ,Younger bro
මල්ලි,මල්ලී
මල්ලි,මල්ලියේ
මල්ලී,මල්ලි
මල්ලී,මල්ලියේ
මල්ලියේ,මල්ලි
මල්ලියේ,මල්ලී
නංගි,Younger sister
නංගී,Younger sister
නංගියේ,Younger sister
නංගා,Younger sister
නංගි,නංගී
නංගි,නංගියේ
නංගි,නංගා
නංගී,නංගි
නංගී,නංගියේ
නංගී,නංගා
නංගියේ,නංගි
නංගියේ,නංගී
නංගියේ,නංගා
නංගා,නංගි
නංගා,නංගී
නංගා,නංගියේ
